0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,label
0.4926023483276367,0.07813272625207901,0.22735066711902618,0.0019817131105810404,2906.8537059020937,119058.33316562175,2374.6262223434837,46755.88294732675,5519.324958730408,445931.9811015536,0.17261573626160992,0.0011756399145412366,-1.0838038178917486e-05,0.022377682849764824,-0.00016272152424789965,0.01223221980035305,123.046875,4.940333843231201,341.337890625,75.07083892822266,171.2962646484375,-24.73708152770996,167.08050537109375,57.0108528137207,114.87892150878906,-21.782840728759766,78.41094207763672,26.048837661743164,68.73310089111328,-12.566025733947754,71.22230529785156,17.441984176635742,45.75388717651367,-10.243249893188477,55.14253616333008,18.605541229248047,42.17350769042969,-13.024873733520508,50.96818161010742,18.95309829711914,40.946617126464844,-9.702420234680176,43.54133605957031,11.359748840332031,37.247798919677734,-7.270559310913086,33.735416412353516,7.729152679443359,26.842674255371094,-5.397446155548096,26.734731674194336,3.4073262214660645,24.37494468688965,-6.935816764831543,29.735034942626953,6.544120788574219,26.905845642089844,angry
0.510177731513977,0.07274822145700455,0.206991046667099,0.000750133185647428,3114.329793935282,157465.57020434563,2411.5957201103206,37071.3257068228,5830.064746396091,462681.4044407761,0.19579171101006193,0.0016574434367089017,-2.6014065497292904e-06,0.0189768448472023,-0.00015862240979913622,0.009343006648123264,123.046875,1.1746386289596558,344.15643310546875,66.648681640625,192.11874389648438,-23.702896118164062,166.8024444580078,60.94436264038086,94.78948211669922,-18.885223388671875,63.28702926635742,29.74541664123535,68.89446258544922,-17.54928970336914,64.83881378173828,21.030994415283203,45.72797775268555,-11.191259384155273,47.55772399902344,18.808361053466797,46.9663200378418,-13.06593132019043,37.984683990478516,19.950944900512695,41.0354118347168,-10.563494682312012,31.1273136138916,10.513772964477539,29.25420570373535,-9.336369514465332,33.61970138549805,8.415617942810059,25.621625900268555,-6.65799617767334,27.819551467895508,5.004918575286865,23.962905883789062,-6.474300861358643,24.626066207885742,7.611028671264648,24.502290725708008,angry
0.46768617630004883,0.07409036159515381,0.18227964639663696,0.0009050664375536144,2442.6700033077755,87543.39587908109,2102.9788876670614,30214.720783010176,4728.971404556889,370541.11931909755,0.14985396913699692,0.0010819474460328417,-2.584229878266342e-05,0.01587175577878952,-0.001097597647458315,0.006080458872020245,99.38401442307692,-15.622626304626465,360.72381591796875,99.1316909790039,164.11602783203125,-45.6226921081543,135.61581420898438,55.0214729309082,70.5338363647461,-18.016517639160156,29.977798461914062,23.890499114990234,45.21377182006836,-19.60334014892578,36.04484176635742,27.334909439086914,39.762718200683594,-15.099960327148438,30.74335479736328,18.792261123657227,31.79542350769043,-16.151487350463867,23.02699089050293,9.2156400680542,46.49123001098633,-16.21818733215332,24.973247528076172,5.4411444664001465,30.96590805053711,-4.656043529510498,33.010414123535156,6.278655529022217,57.741249084472656,-4.701227188110352,40.02030563354492,7.445223331451416,27.721670150756836,-5.8759636878967285,29.01822280883789,-0.694004476070404,29.999835968017578,angry
0.5244218111038208,0.06394025683403015,0.2175055891275406,0.0006561396294273436,2980.160116271462,87008.73701770947,2297.4092335076393,36660.85679958221,5461.808639857053,350032.03255946434,0.19402490385545665,0.0007612544227214767,6.967123681533849e-06,0.02108430676162243,-0.00011303206701995805,0.009911169297993183,99.38401442307692,10.01106071472168,257.37408447265625,74.12017822265625,164.56051635742188,-32.231590270996094,171.79153442382812,62.77232360839844,101.60262298583984,-23.324920654296875,60.72874069213867,30.02840805053711,61.78287124633789,-14.876240730285645,60.84971237182617,20.15313148498535,40.60283279418945,-12.14114761352539,40.27387237548828,19.180307388305664,40.24300765991211,-14.977438926696777,36.70890426635742,18.800048828125,43.92847442626953,-12.278637886047363,30.76937484741211,11.281031608581543,30.12488555908203,-9.482024192810059,26.230628967285156,7.924270153045654,26.65972137451172,-5.609724521636963,23.859275817871094,4.656140327453613,21.434282302856445,-5.280219554901123,20.14975929260254,6.82608699798584,26.540592193603516,angry
0.49188628792762756,0.07378163933753967,0.1860797107219696,0.0027023993898183107,1983.2971581753839,334827.869917869,2112.1199113500784,65960.95989539234,4241.324353291892,1226111.3203114604,0.08620620585816563,0.0019873808282588217,8.603021342423744e-06,0.016599545255303383,-4.21381882915739e-05,0.007831946015357971,112.34714673913044,-82.15792083740234,5138.61181640625,98.2918472290039,300.6161804199219,-16.52199935913086,759.2351684570312,68.44801330566406,139.9380645751953,1.4452635049819946,88.58343505859375,29.869274139404297,50.128623962402344,-5.275089263916016,71.0842514038086,24.399492263793945,64.1743392944336,-10.475004196166992,54.97492980957031,14.404364585876465,34.59992980957031,-7.892159938812256,56.46734619140625,10.02022933959961,39.60665512084961,-8.503235816955566,45.33372497558594,6.668704986572266,71.76998138427734,-6.297928810119629,41.720741271972656,4.435781002044678,38.53054428100586,-7.250671863555908,35.152976989746094,2.32668137550354,32.86555862426758,4.2457356452941895,40.809608459472656,1.103367805480957,38.196903228759766,angry
0.552592396736145,0.06319011747837067,0.07755839079618454,0.0002337379555683583,2877.399022234635,94072.52741548931,2101.1766118449304,34305.02374041682,5198.36856617647,350030.845698818,0.18530764742163314,0.001344774690057295,1.1963644283241592e-05,0.0032694386318325996,0.00024403852876275778,0.0011301443446427584,151.99908088235293,-117.9197006225586,1938.1378173828125,65.44175720214844,242.10794067382812,-51.43996047973633,159.92127990722656,74.10701751708984,167.66368103027344,-13.760527610778809,71.45885467529297,25.75345802307129,53.60335159301758,-13.13806438446045,62.06769943237305,32.225914001464844,67.77499389648438,-10.34524917602539,36.76108932495117,21.71337127685547,50.35558319091797,-7.802454471588135,29.75820541381836,12.349828720092773,51.37025833129883,-14.452733039855957,28.5411434173584,5.787717819213867,48.55561447143555,-13.264057159423828,40.38985061645508,4.567938327789307,42.92573165893555,-11.399252891540527,25.142005920410156,-0.6668630242347717,50.636966705322266,-4.57332706451416,30.745996475219727,-0.21592187881469727,55.7214469909668,angry
0.5167891383171082,0.07227536290884018,0.26716455817222595,0.001155248493887484,3338.669549044171,172061.896757921,2697.0449706569257,45800.423449576294,6670.7596628289475,355943.93363177864,0.18681330725135448,0.0018600191619663152,1.1038545721930859e-07,0.031168600544333458,-0.00029996290686540306,0.016675559803843498,95.703125,22.81381607055664,744.6243286132812,60.819091796875,261.86383056640625,-6.410772800445557,264.9275817871094,53.192283630371094,234.74351501464844,-13.250526428222656,160.90003967285156,27.924463272094727,98.61402893066406,-14.31942367553711,107.06729125976562,29.694120407104492,122.68671417236328,-17.342931747436523,72.2278060913086,20.313676834106445,86.40380859375,-9.746160507202148,73.36262512207031,17.13395881652832,61.94695281982422,-8.265369415283203,46.18470001220703,8.699249267578125,43.80510330200195,-10.18781852722168,42.68840026855469,8.03524398803711,37.283416748046875,-8.118927001953125,33.936988830566406,4.918069839477539,42.03138732910156,-2.4821691513061523,35.17488479614258,3.2020516395568848,36.40886688232422,angry
0.4452381730079651,0.08044345676898956,0.19427227973937988,0.0007695515523664653,2340.03096955969,123745.27543760784,2151.991170036022,27095.002918261758,4708.263196443257,337705.5755216026,0.11682733588912539,0.0015405453491243387,-8.607174822827801e-05,0.019450746476650238,-0.002121546771377325,0.005727519281208515,123.046875,-35.211856842041016,373.9198303222656,93.95565795898438,236.7110137939453,-35.18496322631836,129.14979553222656,62.78997039794922,99.82874298095703,-11.732125282287598,49.94404983520508,26.993427276611328,35.04654312133789,-10.765925407409668,48.821346282958984,24.075376510620117,30.77773094177246,-13.050642013549805,38.95163345336914,13.600350379943848,40.890159606933594,-12.42331600189209,35.83119583129883,13.567938804626465,31.97504997253418,-12.253358840942383,33.982398986816406,5.9238691329956055,27.82280158996582,-11.990138053894043,25.603485107421875,3.3103525638580322,28.938884735107422,-11.968026161193848,36.86884307861328,-1.3697470426559448,39.76285171508789,-2.404491662979126,45.62080001831055,-2.626803159713745,37.680667877197266,angry
0.5169346928596497,0.07205943018198013,0.22617772221565247,0.0012571989791467786,3401.339372945473,181465.70764532924,2458.6986699147983,49243.755767348775,6163.937727511851,476601.8174100461,0.2284702738003096,0.002373763439915343,-2.2519316189573146e-05,0.0240455474704504,-0.0003457055427134037,0.010862807743251324,107.666015625,9.626442909240723,458.4517822265625,54.66244888305664,258.6142883300781,-21.02598762512207,220.99180603027344,60.16081619262695,149.16455078125,-21.065937042236328,87.00645446777344,32.140621185302734,81.53941345214844,-15.826891899108887,71.63553619384766,21.457956314086914,74.0103759765625,-8.718100547790527,48.5093879699707,19.355714797973633,74.96887969970703,-12.387803077697754,43.6083984375,19.743501663208008,68.24849700927734,-10.803767204284668,48.9834098815918,12.307345390319824,49.50288772583008,-8.376523971557617,31.580671310424805,8.234569549560547,44.96212387084961,-7.085051536560059,29.89910316467285,4.327324867248535,35.90046310424805,-7.33438777923584,26.685914993286133,6.029405117034912,31.42708969116211,angry
0.4443258047103882,0.08139348775148392,0.09202425181865692,0.0004242822469677776,2644.8797461791337,86278.21192987023,2268.0800473393033,14154.525966132804,5176.952029012674,127461.4860110037,0.14164653577302633,0.0015874846504704658,-0.0003437714767642319,0.004205549601465464,-0.00144367350731045,0.0020634611137211323,172.265625,-104.97825622558594,464.92071533203125,80.70867156982422,145.483642578125,-28.53383445739746,97.52758026123047,66.80076599121094,68.60530090332031,-20.70402717590332,78.94522857666016,29.119020462036133,43.16270065307617,-9.355721473693848,69.14028930664062,22.35357666015625,46.00808334350586,-12.043807983398438,41.73476791381836,13.592498779296875,24.046932220458984,-14.734193801879883,24.24108123779297,11.049200057983398,29.388946533203125,-15.269818305969238,19.787841796875,5.305158615112305,25.450542449951172,-14.498409271240234,27.826248168945312,4.748712062835693,18.567243576049805,-11.454514503479004,19.5189151763916,-0.11827035248279572,25.20218849182129,-6.502526760101318,20.14000129699707,-2.6735780239105225,18.7650146484375,angry
